,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Fold_Enrichment,module
16,GO_Biological_Process_2023,Ribosomal Large Subunit Assembly (GO:0000027),5/22,3.9124500892600414e-05,0.0035925497584323,0,0,16.118961551100888,163.5874990843151,RPL5;DHX30;RPL11;RPL23A;RPL6,13.337089907337841,15
17,GO_Biological_Process_2023,"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",7/53,4.603200541943624e-05,0.0039919978033188,0,0,8.374267220322423,83.62688651482362,FXR1;HNRNPL;RBM4;FMR1;NSRP1;HNRNPA1;RBMX,7.750610738603878,15
18,GO_Biological_Process_2023,Spliceosomal snRNP Assembly (GO:0000387),6/37,4.9565402899466486e-05,0.0040721891540035,0,0,10.629438872323124,105.36130989703688,SNRPD2;SNRPD1;CLNS1A;PRPF31;HNRNPC;WDR77,9.516193879830244,15
19,GO_Biological_Process_2023,"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",9/94,5.299968942774564e-05,0.0041366257598355,0,0,5.848055832502492,57.575422584569694,FXR1;HNRNPL;RBM4;FMR1;CLNS1A;NSRP1;HNRNPA1;RBMX;WDR77,5.618603833304027,15
20,GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),13/202,8.659643269418965e-05,0.0064370014969347,0,0,3.8219803476946335,35.75176706735771,RPL5;FMR1;FXR1;RPS4X;RBM4;CAPRIN1;RACK1;RPS3;EIF3E;EIF3C;LSM14A;EIF4B;EIF4G1,3.776641300493686,15
21,GO_Biological_Process_2023,Positive Regulation Of mRNA Binding (GO:1902416),3/6,0.00011387131145054288,0.0080796871442862,0,0,54.53888888888889,495.2371951638884,FMR1;EIF3E;EIF4G1,29.341597796143255,15
22,GO_Biological_Process_2023,"mRNA Splicing, Via Spliceosome (GO:0000398)",13/211,0.00013418813791132205,0.0087805813036923,0,0,3.646565656565656,32.51375568333307,SRSF1;WDR77;EFTUD2;RBM4;SNRPD2;SNRPD1;HNRNPH1;CLNS1A;PRPF31;HNRNPC;SRSF5;HNRNPA1;RBMX,3.6155523350697845,15
23,GO_Biological_Process_2023,RNA Processing (GO:0006396),12/183,0.0001349993281797673,0.0087805813036923,0,0,3.891837856750137,34.67721228689803,HNRNPL;RBM4;EXOSC4;SNRPD2;HNRNPUL1;SNRPD1;HNRNPH1;SRSF1;SRSF5;HNRNPC;TARDBP;BICD1,3.8480783994941965,15
24,GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),9/107,0.00014536728120333946,0.0090767330383365,0,0,5.068920788654445,44.79023633653291,FXR1;RBM4;FMR1;CAPRIN1;RACK1;RPS3;EIF3E;LSM14A;EIF4G1,4.9359697227156865,15
25,GO_Biological_Process_2023,Cytoplasmic Translational Initiation (GO:0002183),5/30,0.00018792197686999724,0.0112825463805409,0,0,10.956424581005589,94.00046608029884,RBM4;EIF3L;EIF3E;EIF3C;EIF4G1,9.780532598714418,15
26,GO_Biological_Process_2023,Ribosomal Small Subunit Assembly (GO:0000028),4/17,0.00021066923236353051,0.0121798026562767,0,0,16.819370044996784,142.37968911377493,RPS15;RPS14;RPS19;RPSA,13.807810727596824,15
27,GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),8/93,0.0002902378618766574,0.0161467943055777,0,0,5.183628831814416,42.21967069021245,FXR1;RBM4;FMR1;CAPRIN1;RACK1;RPS3;LSM14A;RTN4,5.048016825142925,15
28,GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204),3/8,0.000310316354367285,0.0161467943055777,0,0,32.72,264.3094862158387,NONO;RACK1;PARK7,22.00619834710744,15
29,GO_Biological_Process_2023,Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667),3/8,0.000310316354367285,0.0161467943055777,0,0,32.72,264.3094862158387,RPL5;RPL11;RPL17,22.00619834710744,15
30,GO_Biological_Process_2023,Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321),6/54,0.0004249682222349745,0.0213992062873804,0,0,6.858893557422969,53.2489938158023,RPL5;UBXN1;RPL11;RPS3;CTNNB1;PARK7,6.520355065809611,15
31,GO_Biological_Process_2023,"RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)",11/180,0.0004656693045230207,0.0227159307612636,0,0,3.599852071005917,27.61819044533878,EFTUD2;RBM4;SNRPD2;SNRPD1;HNRNPH1;SRSF1;PRPF31;SRSF5;HNRNPC;HNRNPA1;RBMX,3.586195286195286,15
32,GO_Biological_Process_2023,mRNA Processing (GO:0006397),12/214,0.0005657294016131055,0.0267607150278199,0,0,3.289328932893289,24.595610673799293,EFTUD2;RBM4;SNRPD2;SNRPD1;HNRNPH1;ALYREF;SRSF1;PRPF31;HNRNPC;SRSF5;HNRNPA1;RBMX,3.290646481810458,15
33,GO_Biological_Process_2023,Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206),3/10,0.000647217176287507,0.0297148827113176,0,0,23.36904761904762,171.59491245492694,RACK1;PYCR1;PARK7,17.604958677685953,15
34,GO_Biological_Process_2023,Amyloid Fibril Formation (GO:1990000),4/24,0.0008508041345366341,0.0368918126114357,0,0,10.928690807799445,77.25850665275239,GSN;USP9X;HNRNPA1;TARDBP,9.780532598714418,15
35,GO_Biological_Process_2023,Stress Granule Assembly (GO:0034063),4/24,0.0008508041345366341,0.0368918126114357,0,0,10.928690807799445,77.25850665275239,ATXN2L;FMR1;BICD1;LSM14A,9.780532598714418,15
36,GO_Biological_Process_2023,RNA Metabolic Process (GO:0016070),8/111,0.00094967013018519,0.0400658127897049,0,0,4.273813756324354,29.74316178376809,ATXN2L;HNRNPL;RBM4;EXOSC4;HNRNPUL1;HNRNPH1;PCBP2;BICD1,4.229419502146775,15
37,GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),4/25,0.0009984856960291724,0.0410167413553036,0,0,10.407746385462262,71.90993747331122,RPL5;RPL11;CSNK2A2;RPL17,9.389311294765841,15
0,GO_Biological_Process_2023,Translation (GO:0006412),32/234,1.0855203120643144e-20,2.0212388210637536e-17,0,0,10.713971397139714,492.5174342126109,RPL5;RPL32;RPL31;MRPS34;RRBP1;APEH;RPL9;MRPL4;RPS18;RPL18;MRPS28;EIF5A;TSFM;RPL21;PABPC4;RPS6;MRPS18A;RPL13A;RPSA;RPL23A;MRPL23;MRPS7;QRSL1;MRPL22;RPS28;SARS1;EEF1D;RPL22L1;FAU;RPL29;RPS21;RPS23,9.075059243283542,38
1,GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),27/183,1.7132365407043533e-18,1.595023219395753e-15,0,0,11.532948280388553,471.79154796208434,RPL5;RPL32;RPL31;RRBP1;RPL9;RPS18;POLD1;POLD2;RPL18;EIF5A;TSFM;RPL21;PABPC4;RPS6;MRPS18A;RPL13A;RPSA;RPL23A;MRPL23;MRPS7;RPS28;SARS1;EEF1D;FAU;RPL29;RPS21;RPS23,9.791021908993411,38
2,GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),18/93,7.213963406809e-15,4.431062430629215e-12,0,0,15.580132450331126,507.3320807958439,RPL5;RPL32;RPL21;RPL31;RPS6;RPL13A;RPSA;RPL23A;RPL9;SARS1;RPS28;RPS18;RPL22L1;FAU;RPL29;RPL18;RPS21;RPS23,12.844136267711788,38
3,GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),22/158,9.518931107688967e-15,4.431062430629215e-12,0,0,10.609159099881564,342.5219406714852,RPL5;RPL32;RPL21;RPL31;PABPC4;RPS6;MRPS18A;RPL13A;RPSA;RRBP1;RPL23A;MRPL23;MRPS7;RPL9;RPS28;SARS1;RPS18;FAU;RPL29;RPL18;RPS21;RPS23,9.240190859261011,38
4,GO_Biological_Process_2023,Gene Expression (GO:0010467),27/296,3.2708904939137746e-13,1.2180796199334894e-10,0,0,6.649542611365568,191.16466793569032,RPL5;RPL32;RPL31;DDX20;RRBP1;RPL9;RPS18;EXOSC9;RPL18;RPL21;PABPC4;RPS6;MRPS18A;RPL13A;RPSA;RPL23A;MRPL23;MRPS7;RPS28;DDX19B;SARS1;HNRNPK;RBMS1;FAU;RPL29;RPS21;RPS23,6.053233139681738,38
5,GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),18/150,3.474125790858673e-11,1.0781370370964748e-08,0,0,8.826610475617098,212.5720822525384,RPL5;CELF1;PTGES3;DDX20;RPSA;RPL23A;EIF2S2;MRPS7;BOP1;RPS28;EIF3L;AGO1;GEMIN4;LUC7L3;EIF3H;EIF3E;SMN1;EIF3F,7.963364485981308,38
6,GO_Biological_Process_2023,Regulation Of Translation (GO:0006417),18/202,4.615216404195832e-09,1.2276475635160914e-06,0,0,6.31528937517996,121.21507744172187,RPL5;EIF2B4;EIF5B;TSFM;NPM1;DDX3X;SSB;CSNK2A1;YTHDF3;NOLC1;RPL13A;GIGYF2;LRPPRC;FXR1;EIF3H;EIF3E;IGF2BP2;EIF4E,5.9133894697881,38
7,GO_Biological_Process_2023,DNA Replication (GO:0006260),10/73,2.433569851466066e-07,5.664133829287268e-05,0,0,10.044546850998463,152.96575622080033,POLA1;FEN1;MCM7;RFC2;POLD1;RPA3;POLD2;CDK2;RBMS1;TOP1,9.090598728289164,38
8,GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),18/288,1.0040861394146555e-06,0.0002077342657322321,0,0,4.28476821192053,59.17878798319205,FEN1;NPM1;SMARCB1;PARG;MCM7;RFC2;PTGES3;PDS5A;UCHL5;POLA1;RPA3;POLD1;CDK2;POLD2;LONP1;RBMS1;TOP1;RAN,4.1475856697819315,38
9,GO_Biological_Process_2023,Ribosome Assembly (GO:0042255),8/50,1.1776506392280005e-06,0.00021927854902425368,0,0,11.989010989010987,163.6738471959064,RPL5;NPM1;RPS28;DDX3X;RPSA;RPL23A;MRPS7;MRPL22,10.617819314641745,38
10,GO_Biological_Process_2023,Mitochondrial Translation (GO:0032543),10/98,3.85534143788802e-06,0.000652604159758863,0,0,7.181818181818182,89.52891161761728,MRPL4;MRPS28;TSFM;GFM1;MRPS34;MRPS18A;MRPL23;MRPS7;QRSL1;MRPL22,6.771568440460297,38
11,GO_Biological_Process_2023,Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434),10/109,1.0051808409264973e-05,0.0015597056048376,0,0,6.380254154447703,73.422420777838,BAG6;GSK3B;NUB1;HECTD1;LRRK2;CDK2;EIF3H;UCHL5;HSPA1B;PIAS1,6.088199148303752,38
12,GO_Biological_Process_2023,Synaptic Vesicle Endocytosis (GO:0048488),6/40,3.885132349657847e-05,0.0052697288867828,0,0,11.041213937804422,112.1320117716513,STON2;AP2B1;AP2M1;BLTP1;SNAP91;STX1A,9.954205607476636,38
13,GO_Biological_Process_2023,Regulation Of Macrophage Proliferation (GO:0120040),3/5,3.96220217051344e-05,0.0052697288867828,0,0,93.11356466876973,943.810776360416,MAPK1;PTK2;MAPK3,39.816822429906544,38
14,GO_Biological_Process_2023,Negative Regulation Of Translation (GO:0017148),9/107,5.574093494813864e-05,0.0066005326889396,0,0,5.782466041078811,56.638073876955005,FXR1;DDX3X;CSNK2A1;YTHDF3;CELF1;RPL13A;EIF3E;IGF2BP2;GIGYF2,5.581797536902786,38
15,GO_Biological_Process_2023,Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732),4/14,5.671778894899819e-05,0.0066005326889396,0,0,24.89873417721519,243.44544770874893,EIF3L;EIF3H;EIF3E;EIF3F,18.96039163328883,38
16,GO_Biological_Process_2023,Clathrin-Dependent Endocytosis (GO:0072583),5/27,6.143150901487614e-05,0.0067285570462176,0,0,14.183261183261184,137.54341888894652,CLTB;STON2;AP2B1;AP2M1;SNAP91,12.289142725279795,38
17,GO_Biological_Process_2023,Ribosomal Large Subunit Export From Nucleus (GO:0000055),3/6,7.830381264529322e-05,0.0073665990929219,0,0,62.07255520504732,586.8906875717172,NPM1;NMD3;RAN,33.18068535825545,38
18,GO_Biological_Process_2023,tRNA 3'-End Processing (GO:0042780),3/6,7.830381264529322e-05,0.0073665990929219,0,0,62.07255520504732,586.8906875717172,SSB;ELAC2;HSD17B10,33.18068535825545,38
19,GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),12/196,7.912566157810927e-05,0.0073665990929219,0,0,4.128176171654433,38.98844969841584,FXR1;RPL5;GSK3B;NPM1;DDX3X;SSB;CSNK2A1;YTHDF3;RDX;EIF3E;CLN6;RAB7A,4.062941064276178,38
20,GO_Biological_Process_2023,Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),8/90,9.773729094366108e-05,0.0086660397970046,0,0,6.128205128205129,56.583111401284654,BAG6;GSK3B;NUB1;HECTD1;PSMC6;LRRK2;HSPA1B;PIAS1,5.898788508134302,38
21,GO_Biological_Process_2023,Cytoplasmic Translational Initiation (GO:0002183),5/30,0.00010425882825104844,0.0088240881001569,0,0,12.47936507936508,114.41873118231403,EIF3L;EIF3H;EIF3E;EIF3F;EIF2S2,11.060228452751817,38
22,GO_Biological_Process_2023,Presynaptic Endocytosis (GO:0140238),5/31,0.00012269111960275069,0.0099326462913183,0,0,11.998778998779,108.05909086255876,STON2;AP2B1;AP2M1;BLTP1;STX1A,10.703446889759823,38
23,GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),10/147,0.000131277547707872,0.0101849497430024,0,0,4.60160113020956,41.13001645650295,BAG6;FXR1;CSTB;DDX3X;CSNK2A1;FLOT2;RPL13A;IGF2BP2;GIGYF2;KNG1,4.514378960306864,38
24,GO_Biological_Process_2023,Ribosome Biogenesis (GO:0042254),10/155,0.00020268709559029691,0.014942315823389,0,0,4.345939933259177,36.95720899868219,RPL5;BOP1;RPS28;NPM1;EXOSC9;RPS6;NOLC1;GTPBP4;MRPL22;RPS23,4.28137875590393,38
25,GO_Biological_Process_2023,Tricarboxylic Acid Metabolic Process (GO:0072350),3/8,0.00021408378361296825,0.014942315823389,0,0,37.2397476340694,314.64395704197005,GLUD1;IDH1;IDH3B,24.885514018691588,38
26,GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),6/54,0.00021667160431337564,0.014942315823389,0,0,7.815286624203821,65.938571220368,RCC2;RAC1;RHOA;PTK2;CLASP2;MAP4K4,7.373485635167877,38
27,GO_Biological_Process_2023,Mitochondrial Gene Expression (GO:0140053),8/103,0.0002506144931534345,0.0166658637947033,0,0,5.286099865047233,43.830197536746375,MRPL4;MRPS28;MRPS34;MRPS18A;MRPL23;MRPS7;QRSL1;MRPL22,5.154281220699876,38
28,GO_Biological_Process_2023,Post-Transcriptional Regulation Of Gene Expression (GO:0010608),6/57,0.0002924565871181177,0.0187777298349632,0,0,7.354439865118022,59.84450631499353,EIF2B4;CELF1;NOLC1;MATR3;EIF4E;GIGYF2,6.985407443843252,38
29,GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),8/108,0.00034638564141529284,0.0211284540091175,0,0,5.02051282051282,40.00323445395608,FXR1;EIF5A;RPL5;NPM1;DDX3X;SSB;YTHDF3;EIF3E,4.915657090111918,38
30,GO_Biological_Process_2023,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),7/83,0.0003688517431002051,0.0211284540091175,0,0,5.768790987052295,45.60296063370549,GSK3B;NUB1;HECTD1;LRRK2;PTK2;HSPA1B;PIAS1,5.596742108621401,38
31,GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),5/39,0.0003744570259403212,0.0211284540091175,0,0,9.171802054154996,72.36582557348814,CDKN2A;RCC2;TBCD;RHOA;MAP4K4,8.507868040578321,38
32,GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),5/39,0.0003744570259403212,0.0211284540091175,0,0,9.171802054154996,72.36582557348814,BAG6;RPL5;CSNK2A1;EIF3H;UCHL5,8.507868040578321,38
33,GO_Biological_Process_2023,RNA Metabolic Process (GO:0016070),8/111,0.0004168977123182564,0.0227028305612632,0,0,4.873537465770475,37.92913217394672,HNRNPK;DDX3X;AGO1;PABPC4;EXOSC9;PCBP2;DDX20;RBMS1,4.782801493081867,38
34,GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),7/85,0.00042674493536209193,0.0227028305612632,0,0,5.62029982796756,43.60972770365841,FXR1;RPL5;NPM1;DDX3X;SSB;YTHDF3;EIF3E,5.46505405900678,38
35,GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),6/65,0.0005982232420199691,0.030630214363359,0,0,6.354636726762388,47.161232334872665,EIF5B;NPM1;DDX3X;YTHDF3;EIF3H;EIF3E,6.125664989216391,38
36,GO_Biological_Process_2023,Regulation Of Cytoplasmic Transport (GO:1903649),3/11,0.0006086562467477367,0.030630214363359,0,0,23.27129337539432,172.3066346601923,LRRK2;MAPK1;MAPK3,18.098555649957518,38
37,GO_Biological_Process_2023,Synaptic Vesicle Recycling (GO:0036465),5/44,0.0006617169008305468,0.0324241281406967,0,0,7.993894993894994,58.5206891341933,STON2;AP2B1;AP2M1;BLTP1;STX1A,7.541064854148966,38
38,GO_Biological_Process_2023,Regulation Of Telomerase Activity (GO:0051972),5/45,0.0007347956294922335,0.0339372330724829,0,0,7.7936507936507935,56.23834623637318,PTGES3;MAPK1;CTNNB1;TP53;MAPK3,7.373485635167878,38
39,GO_Biological_Process_2023,Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557),8/122,0.0007817185373962841,0.0339372330724829,0,0,4.40080971659919,31.483462284121018,FXR1;RPL5;NPM1;DDX3X;SSB;YTHDF3;NMD3;EIF3E,4.351565292885961,38
40,GO_Biological_Process_2023,Intracellular Protein Transport (GO:0006886),14/325,0.0007993916977199146,0.0339372330724829,0,0,2.8493999957968184,20.32095054185982,VPS29;NPM1;ARL1;XPO7;AP3B1;COPZ1;MYO6;RAB29;STX1A;RAN;TNPO3;SEC31A;RAB7A;SNX6,2.8586436616343156,38
41,GO_Biological_Process_2023,DNA Strand Elongation (GO:0022616),3/12,0.0008019539501553444,0.0339372330724829,0,0,20.684542586750787,147.44892142713755,POLA1;MCM7;POLD2,16.590342679127726,38
42,GO_Biological_Process_2023,DNA Strand Elongation Involved In DNA Replication (GO:0006271),3/12,0.0008019539501553444,0.0339372330724829,0,0,20.684542586750787,147.44892142713755,POLA1;MCM7;POLD2,16.590342679127726,38
43,GO_Biological_Process_2023,"Base-Excision Repair, Gap-Filling (GO:0006287)",3/12,0.0008019539501553444,0.0339372330724829,0,0,20.684542586750787,147.44892142713755,FEN1;PARG;POLD1,16.590342679127726,38
44,GO_Biological_Process_2023,Proteasomal Protein Catabolic Process (GO:0010498),11/220,0.0008717562857461147,0.0360713378679836,0,0,3.3164707886220404,23.36453890115636,BAG6;PSMA6;GSK3B;PSMD12;PSMC6;MAEA;HECTD1;PSMA2;PCBP2;PSMD1;CTNNB1,3.3180685358255446,38
45,GO_Biological_Process_2023,Negative Regulation Of Hydrolase Activity (GO:0051346),5/47,0.0008988336522154604,0.0363832230527214,0,0,7.421768707482993,52.05934776596084,CSTB;LRRK2;RCC2;RDX;APOA2,7.059720288990522,38
46,GO_Biological_Process_2023,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),7/98,0.0010028233829494,0.0397288752989773,0,0,4.814204964364709,33.241776564636304,FXR1;GSK3B;DDX3X;CSNK2A1;RPL13A;IGF2BP2;GIGYF2,4.740097908322207,38
47,GO_Biological_Process_2023,Positive Regulation Of Macrophage Chemotaxis (GO:0010759),3/13,0.0010302327993329,0.0399644473407917,0,0,18.615141955835963,128.03439691857173,MAPK1;PTK2;MAPK3,15.314162473040975,38
48,GO_Biological_Process_2023,ncRNA Processing (GO:0034470),7/100,0.0011293639430795,0.0429158298370219,0,0,4.710192723899825,31.963842079399196,RPL5;RPS28;SSB;POP1;EXOSC9;RPS6;NOLC1,4.645295950155763,38
0,GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),215/367,1.479626152402646e-118,5.924423114220195e-115,0,0,13.886001159924604,3767.456125270172,KEAP1;UBE2L6;UBE2L3;PSMD8;HERC4;PSMD9;HERC3;NUB1;PSMD6;RNF115;CDC23;PSMD7;RNF114;PSMD4;PSMD2;PSMD3;PSMD1;BTRC;FBXO8;SKP2;FBXO7;FBXO9;HERC6;SKP1;ARRDC1;RNF126;CDC34;RNF125;RNF128;WDR81;KCTD10;KCTD13;RBCK1;KCTD17;CLOCK;VPS28;NEDD4L;ANAPC11;RNF213;RNF216;PSMF1;ZRANB1;SIAH2;SIAH1;NPLOC4;TOLLIP;FBXL7;UBXN1;FAF1;ZFAND2A;ZFAND2B;OTUD7B;ANKRD9;UCHL1;TRIM2;TRIM3;ARIH2;UBXN7;UFD1;ARIH1;ELOC;UBL7;APC2;SIRT2;DDB1;PSMA5;RNF144A;PSMA6;RNF144B;RNF167;PSMA3;PSMA4;PSMA1;PSMA2;PELI1;RNF166;PRKN;PSMA7;PSMB6;PSMB7;PSMB4;PSMB5;PSMB2;PSMB3;PSMB1;ZSWIM8;PRAME;CRBN;CSNK1A1;USP9X;SYVN1;WWP1;KLHL3;UBE2G1;WWP2;UBE2G2;SPSB2;ITCH;PSMC5;KBTBD6;PSMC6;PSMC3;PSMC4;NEDD4;PSMC1;KLHL8;PSMC2;TTC3;RLIM;KBTBD7;SPSB4;UBE2D4;UBE3C;UBXN2B;UBXN2A;UBE2D2;UBE2D3;UBE2D1;UBE3B;FBXO21;FBXO22;FBXW4;RNF43;AREL1;FBXW5;FBXW11;UBE2E1;UBE4A;KCTD2;UBE4B;FBXO10;FBXO11;KCTD5;TRPC4AP;KCTD6;KLHL42;RBX1;PLAA;SQSTM1;PSMD12;VCP;PSMD11;TSG101;PSMD14;KLHL15;PSMD13;CUL3;CUL1;RHOBTB3;UBR4;BAG6;ATXN3;SHARPIN;UBD;NAE1;KLHDC3;UBE2H;KLHL25;SMURF2;SMURF1;UBE2C;KLHL22;BFAR;UBE2A;KLHL20;COPS3;NSFL1C;UBE2W;UBXN11;UBE2S;MDM2;UBA1;UBE2K;GSK3B;GSK3A;RNF11;RNF13;TNFAIP3;ARRB1;ARRB2;TNFAIP1;GET4;AXIN1;VPS37C;VPS37D;RAD23A;AXIN2;PPP2R5C;RAD23B;PJA2;UBE2R2;BIRC2;RNF34;AMBRA1;RNF7;RCHY1;FBXL22;ZNRF1;HECTD1;KCTD21;DCAF11;RFFL;UBQLN4;FEM1A;FEM1B;RNF25;AMFR;FBXL17;FBXL14;PINK1;APC;LNX1;STUB1;TRIM31;TRIM32,5.878178660858561,342
1,GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),191/319,1.485819574002195e-107,2.9746107871523944e-104,0,0,14.477220976073951,3561.1160583675314,UBXN2B;UBXN2A;FBXO27;UBE2D3;CDC20;PSMD8;PSMD6;CDC23;PSMD7;PSMD4;CDC26;PSMD2;CDC27;PSMD3;FBXO4;FBXO3;PSMD1;FBXO6;BTRC;SKP2;FBXO7;FBXO9;SKP1;FBXW4;FBXW5;ANAPC7;FBXW11;FBXO2;UBE4A;YOD1;KCTD2;UBE4B;KCTD5;TRPC4AP;KLHL42;RBX1;RNF126;CDC34;KCTD10;KCTD13;ANAPC4;PLAA;ANAPC5;RBCK1;KCTD17;CLOCK;ANAPC1;ANAPC2;ANAPC13;PSMD12;VCP;ANAPC15;PSMD11;ANAPC16;CUL5;PSMD14;KLHL15;PSMD13;CUL3;CUL2;CUL1;RHOBTB3;NEDD4L;UBR2;UBR1;UBE2J2;FBXO44;ANAPC10;ANAPC11;HSP90B1;BAG6;ATXN3;SHARPIN;RNF216;ANKZF1;AKIRIN2;KLHDC3;HSPA5;SMURF2;SMURF1;UBE2C;SIAH2;SIAH1;KLHDC1;KLHL22;BFAR;UBE2A;FBXO31;KLHL20;FBXL8;NSFL1C;UBE2W;NPLOC4;RNF103;UBXN11;UBE2S;CDC16;MDM2;FBXL3;FBXL2;FBXL5;UBE2K;FBXL7;FBXL6;GSK3B;GSK3A;UBXN1;FAF1;ZFAND2A;ZFAND2B;ARRB1;ARRB2;TNFAIP1;ANKRD9;UCHL1;TRIM2;TRIM3;UBXN7;UFD1;APC2;AXIN1;RAD23A;AXIN2;PPP2R5C;RAD23B;SIRT2;PJA2;DDB1;PSMA5;PSMA6;PSMA3;PSMA4;PSMA1;PSMA2;PELI1;BIRC2;PRKN;RNF34;AMBRA1;PSMA7;FBXL22;USP19;ECPAS;PSMB6;DNAJB2;FBXL20;PSMB7;ZNRF1;PSMB4;FZR1;PSMB5;HECTD1;PSMB2;PSMB3;PSMB1;ZSWIM8;UBQLN1;PRAME;ASCC2;DCAF11;RFFL;DCAF12;UBQLN2;CRBN;FEM1A;CSNK1A1;FEM1B;AMFR;SYVN1;FBXL17;WWP1;UBE2G1;WWP2;FBXL15;UBE2G2;FBXL16;FBXL14;FBXL12;SPSB2;ITCH;PSMC5;KBTBD6;PSMC6;PSMC3;APC;PSMC4;PSMC1;PSMC2;STUB1;KBTBD7;SPSB4,6.0077668526675305,342
2,GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),203/434,2.136008234928646e-87,2.8508589908847663e-84,0,0,8.532467532467532,1702.790111095528,KEAP1;UBE2L6;UBE2L3;HERC4;NUB1;RNF115;HERC3;RNF114;FBXO4;BTRC;FBXO7;TRIM21;FBXO9;HERC6;SKP1;ATG3;WSB1;ARRDC1;FBXO2;RNF126;RNF125;CDC34;TRIM17;KCTD10;HECW2;HECW1;KCTD13;TRIM14;RBCK1;ANAPC16;MYCBP2;NEDD4L;MEFV;UBE2J2;ANAPC11;RNF213;PLK1;RNF103;FBXL3;FBXL2;FBXL5;DZIP3;FBXL7;DET1;DDA1;ANKRD9;TRIM2;TRIM3;ENC1;ARIH2;ELOC;ARIH1;UCHL3;DDB1;RNF144A;RNF167;RNF144B;GAN;RNF166;PRKN;PELI2;RNF135;RNF138;ZSWIM8;MARCHF8;MARCHF7;PRAME;CRBN;USP9X;SYVN1;HUWE1;MIB2;WWP1;KLHL2;WWP2;KLHL3;UBE2G1;KLHL9;SPSB2;SH3RF2;ITCH;TRIML2;KLHL7;NEDD4;KLHL8;RLIM;KBTBD8;SPSB4;UBE2D4;UBE3C;UBE2D2;UBE2D3;FBXO25;UBE2D1;UBE3A;UBE3B;FBXO22;RNF43;AREL1;FBXW5;ANAPC7;USP5;FBXW11;UBE2E1;MUL1;UBE4A;UBE4B;FBXO10;FBXO11;TRPC4AP;KLHL41;RBX1;RNF41;KLHL42;UBE2V2;UBE2V1;KLHL18;VCP;CUL5;CUL3;CUL2;CUL1;DTX1;DTX2;KLHL12;UBR1;KLHL13;UBB;UBD;UBR5;NAE1;UBE2H;KLHL25;SMURF2;SMURF1;UBE2C;KLHL22;BFAR;ISG15;KLHL24;UBE2A;FBXO32;KLHL20;UBE2W;UBOX5;UBE2S;UBE2T;BCL2;MDM2;UBE2N;RNF181;MKRN3;MDM4;BLMH;UBA1;RNF183;UBE2K;RNF11;RNF13;ARRB1;ARRB2;TNFAIP1;TRIM64;TRIM62;RFPL1;RFPL3;TRAF2;PJA2;UBE2R2;TRAF6;TRIM58;BIRC6;BIRC7;BIRC2;TRIM55;RNF31;TRIM50;RNF34;RNF38;ASB11;AMBRA1;RNF7;RCHY1;CAND1;TNKS2;TRIM49;VHL;TRIM40;RNF25;AMFR;FBXL17;FBXL15;PINK1;TRIM39;TRIM35;STUB1;TRIM37;TRIM38;ASB5;TRIM31;TRIM32;TRIM34;ASB1,4.693282482184371,342
